Timestamp,Name,Buy,Sell,Spread
2017-10-13 16:48:28.249916453,USDCHF,0.97139000,0.97132000,0.00007000,Darwinex
2017-10-13 16:48:28.249916453,GBPUSD,1.33210000,1.33205000,0.00005000,Darwinex
2017-10-13 16:48:28.249916453,EURUSD,1.18664000,1.18662000,0.00002000,Darwinex
2017-10-13 16:48:28.249916453,USDJPY,111.74500000,111.74100000,0.00400000,Darwinex
2017-10-13 16:48:28.249916453,USDCAD,1.24720000,1.24713000,0.00007000,Darwinex
2017-10-13 16:48:28.249916453,AUDUSD,0.78944000,0.78939000,0.00005000,Darwinex
2017-10-13 16:48:28.249916453,EURGBP,0.89083000,0.89077000,0.00006000,Darwinex
2017-10-13 16:48:28.249916453,EURAUD,1.50321000,1.50311000,0.00010000,Darwinex
2017-10-13 16:48:28.249916453,EURCHF,1.15269000,1.15261000,0.00008000,Darwinex
2017-10-13 16:48:28.249916453,EURJPY,132.59900000,132.59400000,0.00500000,Darwinex
2017-10-13 16:48:28.249916453,GBPCHF,1.29398000,1.29389000,0.00009000,Darwinex
2017-10-13 16:48:28.249916453,CADJPY,89.59900000,89.59400000,0.00500000,Darwinex
2017-10-13 16:48:28.249916453,GBPJPY,148.85700000,148.84800000,0.00900000,Darwinex
2017-10-13 16:48:28.249916453,AUDNZD,1.09764000,1.09757000,0.00007000,Darwinex
2017-10-13 16:48:28.249916453,AUDCAD,0.98458000,0.98445000,0.00013000,Darwinex
2017-10-13 16:48:28.249916453,AUDCHF,0.76687000,0.76675000,0.00012000,Darwinex
2017-10-13 16:48:28.249916453,AUDJPY,88.21600000,88.21100000,0.00500000,Darwinex
2017-10-13 16:48:28.249916453,EURNZD,1.64993000,1.64980000,0.00013000,Darwinex
2017-10-13 16:48:28.249916453,EURCAD,1.47997000,1.47987000,0.00010000,Darwinex
2017-10-13 16:48:28.249916453,CADCHF,0.77891000,0.77879000,0.00012000,Darwinex
2017-10-13 16:48:28.249916453,CHFJPY,115.04400000,115.03400000,0.01000000,Darwinex
2017-10-13 16:48:28.249916453,NZDJPY,80.37300000,80.36500000,0.00800000,Darwinex
2017-10-13 16:48:28.249916453,NZDUSD,0.71924000,0.71920000,0.00004000,Darwinex
2017-10-13 16:48:28.249916453,EURMXN,22.35142000,22.34749000,0.00393000,Darwinex
2017-10-13 16:48:28.249916453,EURNOK,9.33692000,9.33609000,0.00083000,Darwinex
2017-10-13 16:48:28.249916453,EURTRY,4.31687000,4.31523000,0.00164000,Darwinex
2017-10-13 16:48:28.249916453,GBPAUD,1.68752000,1.68736000,0.00016000,Darwinex
2017-10-13 16:48:28.249916453,GBPCAD,1.66142000,1.66122000,0.00020000,Darwinex
2017-10-13 16:48:28.249916453,GBPMXN,25.09242000,25.08679000,0.00563000,Darwinex
2017-10-13 16:48:28.249916453,GBPNOK,10.48252000,10.47961000,0.00291000,Darwinex
2017-10-13 16:48:28.249916453,GBPNZD,1.85219000,1.85201000,0.00018000,Darwinex
2017-10-13 16:48:28.249916453,GBPTRY,4.84626000,4.84418000,0.00208000,Darwinex
2017-10-13 16:48:28.249916453,NZDCAD,0.89705000,0.89690000,0.00015000,Darwinex
2017-10-13 16:48:28.249916453,NZDCHF,0.69867000,0.69856000,0.00011000,Darwinex
2017-10-13 16:48:28.249916453,USDHKD,7.79948000,7.79940000,0.00008000,Darwinex
2017-10-13 16:48:28.249916453,USDMXN,18.83472000,18.83349000,0.00123000,Darwinex
2017-10-13 16:48:28.249916453,USDNOK,7.86852000,7.86779000,0.00073000,Darwinex
2017-10-13 16:48:28.249916453,USDSEK,8.09759000,8.09699000,0.00060000,Darwinex
2017-10-13 16:48:28.249916453,USDSGD,1.35005000,1.34999000,0.00006000,Darwinex
2017-10-13 16:48:28.249916453,USDTRY,3.63673000,3.63602000,0.00071000,Darwinex
2017-10-13 16:48:28.249916453,EURSEK,9.60864000,9.60820000,0.00044000,Darwinex
2017-10-13 16:48:28.249916453,XAUUSD,1302.15000000,1302.04000000,0.11000000,Darwinex
2017-10-13 16:48:28.249916453,XAGUSD,17.34300000,17.34000000,0.00300000,Darwinex
2017-10-13 16:48:28.249916453,XPDUSD,996.90000000,992.80000000,4.10000000,Darwinex
2017-10-13 16:48:28.249916453,XPTUSD,942.80000000,942.00000000,0.80000000,Darwinex
2017-10-13 16:48:28.249916453,XNGUSD,3.14900000,3.14400000,0.00500000,Darwinex
2017-10-13 16:48:28.249916453,XTIUSD,51.68000000,51.65000000,0.03000000,Darwinex
2017-10-13 16:48:28.249916453,STOXX50E,3605.60000000,3604.20000000,1.40000000,Darwinex
2017-10-13 16:48:28.249916453,UK100,7540.40000000,7539.70000000,0.70000000,Darwinex
2017-10-13 16:48:28.249916453,SPX500,2555.50000000,2555.10000000,0.40000000,Darwinex
2017-10-13 16:48:28.249916453,NDX,6097.60000000,6097.10000000,0.50000000,Darwinex
2017-10-13 16:48:28.249916453,WS30,22885.00000000,22883.00000000,2.00000000,Darwinex
2017-10-13 16:48:28.249916453,AUS200,5816.60000000,5814.80000000,1.80000000,Darwinex
2017-10-13 16:48:28.249916453,FCHI40,5351.80000000,5351.10000000,0.70000000,Darwinex
2017-10-13 16:48:28.249916453,J225,21175.00000000,21168.00000000,7.00000000,Darwinex
2017-10-13 16:48:28.249916453,GDAXI,12985.30000000,12984.60000000,0.70000000,Darwinex
2017-10-13 16:48:28.249916453,SPA35,10244.40000000,10240.60000000,3.80000000,Darwinex
2017-10-13 16:48:28.249916546,USDCHF,0.97139000,0.97132000,0.00007000,Darwinex
2017-10-13 16:48:28.249916546,GBPUSD,1.33210000,1.33205000,0.00005000,Darwinex
2017-10-13 16:48:28.249916546,EURUSD,1.18664000,1.18662000,0.00002000,Darwinex
2017-10-13 16:48:28.249916546,USDJPY,111.74500000,111.74100000,0.00400000,Darwinex
2017-10-13 16:48:28.249916546,USDCAD,1.24720000,1.24713000,0.00007000,Darwinex
2017-10-13 16:48:28.249916546,AUDUSD,0.78944000,0.78939000,0.00005000,Darwinex
2017-10-13 16:48:28.249916546,EURGBP,0.89083000,0.89077000,0.00006000,Darwinex
2017-10-13 16:48:28.249916546,EURAUD,1.50321000,1.50311000,0.00010000,Darwinex
2017-10-13 16:48:28.249916546,EURCHF,1.15269000,1.15261000,0.00008000,Darwinex
2017-10-13 16:48:28.249916546,EURJPY,132.59900000,132.59400000,0.00500000,Darwinex
2017-10-13 16:48:28.249916546,GBPCHF,1.29397000,1.29388000,0.00009000,Darwinex
2017-10-13 16:48:28.249916546,CADJPY,89.59900000,89.59400000,0.00500000,Darwinex
2017-10-13 16:48:28.249916546,GBPJPY,148.85700000,148.84800000,0.00900000,Darwinex
2017-10-13 16:48:28.249916546,AUDNZD,1.09765000,1.09756000,0.00009000,Darwinex
2017-10-13 16:48:28.249916546,AUDCAD,0.98458000,0.98445000,0.00013000,Darwinex
2017-10-13 16:48:28.249916546,AUDCHF,0.76685000,0.76675000,0.00010000,Darwinex
2017-10-13 16:48:28.249916546,AUDJPY,88.21600000,88.21100000,0.00500000,Darwinex
2017-10-13 16:48:28.249916546,EURNZD,1.64996000,1.64980000,0.00016000,Darwinex
2017-10-13 16:48:28.249916546,EURCAD,1.47997000,1.47987000,0.00010000,Darwinex
2017-10-13 16:48:28.249916546,CADCHF,0.77891000,0.77879000,0.00012000,Darwinex
2017-10-13 16:48:28.249916546,CHFJPY,115.04400000,115.03400000,0.01000000,Darwinex
2017-10-13 16:48:28.249916546,NZDJPY,80.37300000,80.36500000,0.00800000,Darwinex
2017-10-13 16:48:28.249916546,NZDUSD,0.71924000,0.71918000,0.00006000,Darwinex
2017-10-13 16:48:28.249916546,EURMXN,22.35142000,22.34749000,0.00393000,Darwinex
2017-10-13 16:48:28.249916546,EURNOK,9.33692000,9.33609000,0.00083000,Darwinex
2017-10-13 16:48:28.249916546,EURTRY,4.31687000,4.31523000,0.00164000,Darwinex
2017-10-13 16:48:28.249916546,GBPAUD,1.68752000,1.68736000,0.00016000,Darwinex
2017-10-13 16:48:28.249916546,GBPCAD,1.66142000,1.66122000,0.00020000,Darwinex
2017-10-13 16:48:28.249916546,GBPMXN,25.09242000,25.08679000,0.00563000,Darwinex
2017-10-13 16:48:28.249916546,GBPNOK,10.48252000,10.47961000,0.00291000,Darwinex
2017-10-13 16:48:28.249916546,GBPNZD,1.85221000,1.85201000,0.00020000,Darwinex
2017-10-13 16:48:28.249916546,GBPTRY,4.84626000,4.84418000,0.00208000,Darwinex
2017-10-13 16:48:28.249916546,NZDCAD,0.89705000,0.89690000,0.00015000,Darwinex
2017-10-13 16:48:28.249916546,NZDCHF,0.69867000,0.69856000,0.00011000,Darwinex
2017-10-13 16:48:28.249916546,USDHKD,7.79948000,7.79940000,0.00008000,Darwinex
2017-10-13 16:48:28.249916546,USDMXN,18.83472000,18.83349000,0.00123000,Darwinex
2017-10-13 16:48:28.249916546,USDNOK,7.86852000,7.86779000,0.00073000,Darwinex
2017-10-13 16:48:28.249916546,USDSEK,8.09759000,8.09699000,0.00060000,Darwinex
2017-10-13 16:48:28.249916546,USDSGD,1.35005000,1.34999000,0.00006000,Darwinex
2017-10-13 16:48:28.249916546,USDTRY,3.63673000,3.63602000,0.00071000,Darwinex
2017-10-13 16:48:28.249916546,EURSEK,9.60864000,9.60820000,0.00044000,Darwinex
2017-10-13 16:48:28.249916546,XAUUSD,1302.17000000,1302.06000000,0.11000000,Darwinex
2017-10-13 16:48:28.249916546,XAGUSD,17.34500000,17.34000000,0.00500000,Darwinex
2017-10-13 16:48:28.249916546,XPDUSD,996.90000000,992.80000000,4.10000000,Darwinex
2017-10-13 16:48:28.249916546,XPTUSD,942.80000000,942.00000000,0.80000000,Darwinex
2017-10-13 16:48:28.249916546,XNGUSD,3.14900000,3.14400000,0.00500000,Darwinex
2017-10-13 16:48:28.249916546,XTIUSD,51.68000000,51.65000000,0.03000000,Darwinex
2017-10-13 16:48:28.249916546,STOXX50E,3605.60000000,3604.20000000,1.40000000,Darwinex
2017-10-13 16:48:28.249916546,UK100,7540.70000000,7540.00000000,0.70000000,Darwinex
2017-10-13 16:48:28.249916546,SPX500,2555.50000000,2555.10000000,0.40000000,Darwinex
2017-10-13 16:48:28.249916546,NDX,6097.60000000,6097.10000000,0.50000000,Darwinex
2017-10-13 16:48:28.249916546,WS30,22885.00000000,22883.00000000,2.00000000,Darwinex
2017-10-13 16:48:28.249916546,AUS200,5816.60000000,5814.80000000,1.80000000,Darwinex
2017-10-13 16:48:28.249916546,FCHI40,5351.80000000,5351.10000000,0.70000000,Darwinex
2017-10-13 16:48:28.249916546,J225,21175.00000000,21168.00000000,7.00000000,Darwinex
2017-10-13 16:48:28.249916546,GDAXI,12985.30000000,12984.60000000,0.70000000,Darwinex
2017-10-13 16:48:28.249916546,SPA35,10244.40000000,10240.60000000,3.80000000,Darwinex
2017-10-13 16:48:28.249917062,USDCHF,0.97139000,0.97132000,0.00007000,Darwinex
2017-10-13 16:48:28.249917062,GBPUSD,1.33210000,1.33206000,0.00004000,Darwinex
2017-10-13 16:48:28.249917062,EURUSD,1.18664000,1.18662000,0.00002000,Darwinex
2017-10-13 16:48:28.249917062,USDJPY,111.74400000,111.74100000,0.00300000,Darwinex
2017-10-13 16:48:28.249917062,USDCAD,1.24720000,1.24714000,0.00006000,Darwinex
2017-10-13 16:48:28.249917062,AUDUSD,0.78944000,0.78939000,0.00005000,Darwinex
2017-10-13 16:48:28.249917062,EURGBP,0.89084000,0.89077000,0.00007000,Darwinex
2017-10-13 16:48:28.249917062,EURAUD,1.50322000,1.50312000,0.00010000,Darwinex
2017-10-13 16:48:28.249917062,EURCHF,1.15269000,1.15261000,0.00008000,Darwinex
2017-10-13 16:48:28.249917062,EURJPY,132.59900000,132.59400000,0.00500000,Darwinex
2017-10-13 16:48:28.249917062,GBPCHF,1.29397000,1.29388000,0.00009000,Darwinex
2017-10-13 16:48:28.249917062,CADJPY,89.59900000,89.59400000,0.00500000,Darwinex
2017-10-13 16:48:28.249917062,GBPJPY,148.85500000,148.84800000,0.00700000,Darwinex
2017-10-13 16:48:28.249917062,AUDNZD,1.09765000,1.09757000,0.00008000,Darwinex
2017-10-13 16:48:28.249917062,AUDCAD,0.98459000,0.98444000,0.00015000,Darwinex
2017-10-13 16:48:28.249917062,AUDCHF,0.76685000,0.76675000,0.00010000,Darwinex
2017-10-13 16:48:28.249917062,AUDJPY,88.21500000,88.21000000,0.00500000,Darwinex
2017-10-13 16:48:28.249917062,EURNZD,1.64996000,1.64980000,0.00016000,Darwinex
2017-10-13 16:48:28.249917062,EURCAD,1.47997000,1.47987000,0.00010000,Darwinex
2017-10-13 16:48:28.249917062,CADCHF,0.77891000,0.77879000,0.00012000,Darwinex
2017-10-13 16:48:28.249917062,CHFJPY,115.04400000,115.03300000,0.01100000,Darwinex
2017-10-13 16:48:28.249917062,NZDJPY,80.37000000,80.36500000,0.00500000,Darwinex
2017-10-13 16:48:28.249917062,NZDUSD,0.71924000,0.71918000,0.00006000,Darwinex
2017-10-13 16:48:28.249917062,EURMXN,22.35122000,22.34749000,0.00373000,Darwinex
2017-10-13 16:48:28.249917062,EURNOK,9.33692000,9.33609000,0.00083000,Darwinex
2017-10-13 16:48:28.249917062,EURTRY,4.31708000,4.31544000,0.00164000,Darwinex
2017-10-13 16:48:28.249917062,GBPAUD,1.68752000,1.68736000,0.00016000,Darwinex
2017-10-13 16:48:28.249917062,GBPCAD,1.66142000,1.66122000,0.00020000,Darwinex
2017-10-13 16:48:28.249917062,GBPMXN,25.09242000,25.08679000,0.00563000,Darwinex
2017-10-13 16:48:28.249917062,GBPNOK,10.48252000,10.47961000,0.00291000,Darwinex
2017-10-13 16:48:28.249917062,GBPNZD,1.85221000,1.85201000,0.00020000,Darwinex
2017-10-13 16:48:28.249917062,GBPTRY,4.84650000,4.84442000,0.00208000,Darwinex
2017-10-13 16:48:28.249917062,NZDCAD,0.89705000,0.89690000,0.00015000,Darwinex
2017-10-13 16:48:28.249917062,NZDCHF,0.69867000,0.69856000,0.00011000,Darwinex
2017-10-13 16:48:28.249917062,USDHKD,7.79948000,7.79940000,0.00008000,Darwinex
2017-10-13 16:48:28.249917062,USDMXN,18.83472000,18.83349000,0.00123000,Darwinex
2017-10-13 16:48:28.249917062,USDNOK,7.86852000,7.86779000,0.00073000,Darwinex
2017-10-13 16:48:28.249917062,USDSEK,8.09759000,8.09709000,0.00050000,Darwinex
2017-10-13 16:48:28.249917062,USDSGD,1.35004000,1.34999000,0.00005000,Darwinex
2017-10-13 16:48:28.249917062,USDTRY,3.63682000,3.63617000,0.00065000,Darwinex
2017-10-13 16:48:28.249917062,EURSEK,9.60864000,9.60820000,0.00044000,Darwinex
2017-10-13 16:48:28.249917062,XAUUSD,1302.18000000,1302.07000000,0.11000000,Darwinex
2017-10-13 16:48:28.249917062,XAGUSD,17.34500000,17.34000000,0.00500000,Darwinex
2017-10-13 16:48:28.249917062,XPDUSD,996.90000000,992.80000000,4.10000000,Darwinex
2017-10-13 16:48:28.249917062,XPTUSD,942.80000000,942.00000000,0.80000000,Darwinex
2017-10-13 16:48:28.249917062,XNGUSD,3.14900000,3.14400000,0.00500000,Darwinex
2017-10-13 16:48:28.249917062,XTIUSD,51.68000000,51.65000000,0.03000000,Darwinex
2017-10-13 16:48:28.249917062,STOXX50E,3605.60000000,3604.20000000,1.40000000,Darwinex
2017-10-13 16:48:28.249917062,UK100,7540.50000000,7539.80000000,0.70000000,Darwinex
2017-10-13 16:48:28.249917062,SPX500,2555.50000000,2555.10000000,0.40000000,Darwinex
2017-10-13 16:48:28.249917062,NDX,6097.30000000,6096.80000000,0.50000000,Darwinex
2017-10-13 16:48:28.249917062,WS30,22885.00000000,22883.00000000,2.00000000,Darwinex
2017-10-13 16:48:28.249917062,AUS200,5816.60000000,5814.80000000,1.80000000,Darwinex
2017-10-13 16:48:28.249917062,FCHI40,5351.80000000,5351.10000000,0.70000000,Darwinex
2017-10-13 16:48:28.249917062,J225,21175.00000000,21168.00000000,7.00000000,Darwinex
2017-10-13 16:48:28.249917062,GDAXI,12985.30000000,12984.60000000,0.70000000,Darwinex
2017-10-13 16:48:28.249917062,SPA35,10244.40000000,10240.60000000,3.80000000,Darwinex
2017-10-13 16:48:29.249917562,USDCHF,0.97139000,0.97132000,0.00007000,Darwinex
2017-10-13 16:48:29.249917562,GBPUSD,1.33211000,1.33206000,0.00005000,Darwinex
2017-10-13 16:48:29.249917562,EURUSD,1.18664000,1.18662000,0.00002000,Darwinex
2017-10-13 16:48:29.249917562,USDJPY,111.74500000,111.74000000,0.00500000,Darwinex
2017-10-13 16:48:29.249917562,USDCAD,1.24720000,1.24713000,0.00007000,Darwinex
2017-10-13 16:48:29.249917562,AUDUSD,0.78943000,0.78939000,0.00004000,Darwinex
2017-10-13 16:48:29.249917562,EURGBP,0.89084000,0.89077000,0.00007000,Darwinex
2017-10-13 16:48:29.249917562,EURAUD,1.50321000,1.50312000,0.00009000,Darwinex
2017-10-13 16:48:29.249917562,EURCHF,1.15269000,1.15261000,0.00008000,Darwinex
2017-10-13 16:48:29.249917562,EURJPY,132.59900000,132.59300000,0.00600000,Darwinex
2017-10-13 16:48:29.249917562,GBPCHF,1.29398000,1.29389000,0.00009000,Darwinex
2017-10-13 16:48:29.249917562,CADJPY,89.60100000,89.59400000,0.00700000,Darwinex
2017-10-13 16:48:29.249917562,GBPJPY,148.85700000,148.84800000,0.00900000,Darwinex
2017-10-13 16:48:29.249917562,AUDNZD,1.09766000,1.09757000,0.00009000,Darwinex
2017-10-13 16:48:29.249917562,AUDCAD,0.98459000,0.98444000,0.00015000,Darwinex
2017-10-13 16:48:29.249917562,AUDCHF,0.76685000,0.76675000,0.00010000,Darwinex
2017-10-13 16:48:29.249917562,AUDJPY,88.21500000,88.21000000,0.00500000,Darwinex
2017-10-13 16:48:29.249917562,EURNZD,1.64991000,1.64980000,0.00011000,Darwinex
2017-10-13 16:48:29.249917562,EURCAD,1.47997000,1.47985000,0.00012000,Darwinex
2017-10-13 16:48:29.249917562,CADCHF,0.77891000,0.77879000,0.00012000,Darwinex
2017-10-13 16:48:29.249917562,CHFJPY,115.04400000,115.03500000,0.00900000,Darwinex
2017-10-13 16:48:29.249917562,NZDJPY,80.37200000,80.36500000,0.00700000,Darwinex
2017-10-13 16:48:29.249917562,NZDUSD,0.71924000,0.71920000,0.00004000,Darwinex
2017-10-13 16:48:29.249917562,EURMXN,22.35132000,22.34749000,0.00383000,Darwinex
2017-10-13 16:48:29.249917562,EURNOK,9.33692000,9.33609000,0.00083000,Darwinex
2017-10-13 16:48:29.249917562,EURTRY,4.31708000,4.31544000,0.00164000,Darwinex
2017-10-13 16:48:29.249917562,GBPAUD,1.68752000,1.68736000,0.00016000,Darwinex
2017-10-13 16:48:29.249917562,GBPCAD,1.66142000,1.66122000,0.00020000,Darwinex
2017-10-13 16:48:29.249917562,GBPMXN,25.09242000,25.08679000,0.00563000,Darwinex
2017-10-13 16:48:29.249917562,GBPNOK,10.48252000,10.47961000,0.00291000,Darwinex
2017-10-13 16:48:29.249917562,GBPNZD,1.85217000,1.85201000,0.00016000,Darwinex
2017-10-13 16:48:29.249917562,GBPTRY,4.84650000,4.84442000,0.00208000,Darwinex
2017-10-13 16:48:29.249917562,NZDCAD,0.89705000,0.89690000,0.00015000,Darwinex
2017-10-13 16:48:29.249917562,NZDCHF,0.69867000,0.69856000,0.00011000,Darwinex
2017-10-13 16:48:29.249917562,USDHKD,7.79948000,7.79940000,0.00008000,Darwinex
2017-10-13 16:48:29.249917562,USDMXN,18.83472000,18.83349000,0.00123000,Darwinex
2017-10-13 16:48:29.249917562,USDNOK,7.86862000,7.86779000,0.00083000,Darwinex
2017-10-13 16:48:29.249917562,USDSEK,8.09759000,8.09709000,0.00050000,Darwinex
2017-10-13 16:48:29.249917562,USDSGD,1.35004000,1.34999000,0.00005000,Darwinex
2017-10-13 16:48:29.249917562,USDTRY,3.63682000,3.63617000,0.00065000,Darwinex
2017-10-13 16:48:29.249917562,EURSEK,9.60864000,9.60820000,0.00044000,Darwinex
2017-10-13 16:48:29.249917562,XAUUSD,1302.17000000,1302.06000000,0.11000000,Darwinex
2017-10-13 16:48:29.249917562,XAGUSD,17.34500000,17.34000000,0.00500000,Darwinex
2017-10-13 16:48:29.249917562,XPDUSD,996.90000000,992.80000000,4.10000000,Darwinex
2017-10-13 16:48:29.249917562,XPTUSD,942.80000000,942.00000000,0.80000000,Darwinex
2017-10-13 16:48:29.249917562,XNGUSD,3.14900000,3.14400000,0.00500000,Darwinex
2017-10-13 16:48:29.249917562,XTIUSD,51.68000000,51.65000000,0.03000000,Darwinex
2017-10-13 16:48:29.249917562,STOXX50E,3605.60000000,3604.20000000,1.40000000,Darwinex
2017-10-13 16:48:29.249917562,UK100,7540.50000000,7539.80000000,0.70000000,Darwinex
2017-10-13 16:48:29.249917562,SPX500,2555.50000000,2555.10000000,0.40000000,Darwinex
2017-10-13 16:48:29.249917562,NDX,6097.30000000,6096.80000000,0.50000000,Darwinex
2017-10-13 16:48:29.249917562,WS30,22884.00000000,22882.00000000,2.00000000,Darwinex
2017-10-13 16:48:29.249917562,AUS200,5816.60000000,5814.80000000,1.80000000,Darwinex
2017-10-13 16:48:29.249917562,FCHI40,5351.80000000,5351.10000000,0.70000000,Darwinex
2017-10-13 16:48:29.249917562,J225,21175.00000000,21168.00000000,7.00000000,Darwinex
2017-10-13 16:48:29.249917562,GDAXI,12985.30000000,12984.60000000,0.70000000,Darwinex
2017-10-13 16:48:29.249917562,SPA35,10244.40000000,10240.60000000,3.80000000,Darwinex
2017-10-13 16:48:29.249917656,USDCHF,0.97139000,0.97132000,0.00007000,Darwinex
2017-10-13 16:48:29.249917656,GBPUSD,1.33210000,1.33206000,0.00004000,Darwinex
2017-10-13 16:48:29.249917656,EURUSD,1.18664000,1.18662000,0.00002000,Darwinex
2017-10-13 16:48:29.249917656,USDJPY,111.74500000,111.74000000,0.00500000,Darwinex
2017-10-13 16:48:29.249917656,USDCAD,1.24720000,1.24714000,0.00006000,Darwinex
2017-10-13 16:48:29.249917656,AUDUSD,0.78943000,0.78939000,0.00004000,Darwinex
2017-10-13 16:48:29.249917656,EURGBP,0.89084000,0.89077000,0.00007000,Darwinex
2017-10-13 16:48:29.249917656,EURAUD,1.50323000,1.50313000,0.00010000,Darwinex
2017-10-13 16:48:29.249917656,EURCHF,1.15269000,1.15261000,0.00008000,Darwinex
2017-10-13 16:48:29.249917656,EURJPY,132.59900000,132.59300000,0.00600000,Darwinex
2017-10-13 16:48:29.249917656,GBPCHF,1.29398000,1.29389000,0.00009000,Darwinex
2017-10-13 16:48:29.249917656,CADJPY,89.60100000,89.59400000,0.00700000,Darwinex
2017-10-13 16:48:29.249917656,GBPJPY,148.85700000,148.84800000,0.00900000,Darwinex
2017-10-13 16:48:29.249917656,AUDNZD,1.09764000,1.09755000,0.00009000,Darwinex
2017-10-13 16:48:29.249917656,AUDCAD,0.98457000,0.98444000,0.00013000,Darwinex
2017-10-13 16:48:29.249917656,AUDCHF,0.76684000,0.76674000,0.00010000,Darwinex
2017-10-13 16:48:29.249917656,AUDJPY,88.21400000,88.20900000,0.00500000,Darwinex
2017-10-13 16:48:29.249917656,EURNZD,1.64996000,1.64980000,0.00016000,Darwinex
2017-10-13 16:48:29.249917656,EURCAD,1.47997000,1.47985000,0.00012000,Darwinex
2017-10-13 16:48:29.249917656,CADCHF,0.77891000,0.77878000,0.00013000,Darwinex
2017-10-13 16:48:29.249917656,CHFJPY,115.04400000,115.03500000,0.00900000,Darwinex
2017-10-13 16:48:29.249917656,NZDJPY,80.37200000,80.36500000,0.00700000,Darwinex
2017-10-13 16:48:29.249917656,NZDUSD,0.71924000,0.71918000,0.00006000,Darwinex
2017-10-13 16:48:29.249917656,EURMXN,22.35132000,22.34749000,0.00383000,Darwinex
2017-10-13 16:48:29.249917656,EURNOK,9.33692000,9.33609000,0.00083000,Darwinex
2017-10-13 16:48:29.249917656,EURTRY,4.31708000,4.31544000,0.00164000,Darwinex
2017-10-13 16:48:29.249917656,GBPAUD,1.68754000,1.68735000,0.00019000,Darwinex
2017-10-13 16:48:29.249917656,GBPCAD,1.66142000,1.66122000,0.00020000,Darwinex
2017-10-13 16:48:29.249917656,GBPMXN,25.09242000,25.08679000,0.00563000,Darwinex
2017-10-13 16:48:29.249917656,GBPNOK,10.48252000,10.47961000,0.00291000,Darwinex
2017-10-13 16:48:29.249917656,GBPNZD,1.85223000,1.85201000,0.00022000,Darwinex
2017-10-13 16:48:29.249917656,GBPTRY,4.84650000,4.84442000,0.00208000,Darwinex
2017-10-13 16:48:29.249917656,NZDCAD,0.89705000,0.89690000,0.00015000,Darwinex
2017-10-13 16:48:29.249917656,NZDCHF,0.69867000,0.69856000,0.00011000,Darwinex
2017-10-13 16:48:29.249917656,USDHKD,7.79948000,7.79940000,0.00008000,Darwinex
2017-10-13 16:48:29.249917656,USDMXN,18.83472000,18.83349000,0.00123000,Darwinex
2017-10-13 16:48:29.249917656,USDNOK,7.86862000,7.86779000,0.00083000,Darwinex
2017-10-13 16:48:29.249917656,USDSEK,8.09759000,8.09709000,0.00050000,Darwinex
2017-10-13 16:48:29.249917656,USDSGD,1.35004000,1.34999000,0.00005000,Darwinex
2017-10-13 16:48:29.249917656,USDTRY,3.63682000,3.63617000,0.00065000,Darwinex
2017-10-13 16:48:29.249917656,EURSEK,9.60864000,9.60820000,0.00044000,Darwinex
2017-10-13 16:48:29.249917656,XAUUSD,1302.17000000,1302.06000000,0.11000000,Darwinex
2017-10-13 16:48:29.249917656,XAGUSD,17.34500000,17.34000000,0.00500000,Darwinex
2017-10-13 16:48:29.249917656,XPDUSD,996.90000000,992.80000000,4.10000000,Darwinex
2017-10-13 16:48:29.249917656,XPTUSD,942.80000000,942.00000000,0.80000000,Darwinex
2017-10-13 16:48:29.249917656,XNGUSD,3.14900000,3.14400000,0.00500000,Darwinex
2017-10-13 16:48:29.249917656,XTIUSD,51.68000000,51.65000000,0.03000000,Darwinex
2017-10-13 16:48:29.249917656,STOXX50E,3605.60000000,3604.20000000,1.40000000,Darwinex
2017-10-13 16:48:29.249917656,UK100,7540.50000000,7539.80000000,0.70000000,Darwinex
2017-10-13 16:48:29.249917656,SPX500,2555.50000000,2555.10000000,0.40000000,Darwinex
2017-10-13 16:48:29.249917656,NDX,6097.30000000,6096.80000000,0.50000000,Darwinex
2017-10-13 16:48:29.249917656,WS30,22884.00000000,22882.00000000,2.00000000,Darwinex
2017-10-13 16:48:29.249917656,AUS200,5816.60000000,5814.80000000,1.80000000,Darwinex
2017-10-13 16:48:29.249917656,FCHI40,5351.80000000,5351.10000000,0.70000000,Darwinex
2017-10-13 16:48:29.249917656,J225,21175.00000000,21168.00000000,7.00000000,Darwinex
2017-10-13 16:48:29.249917656,GDAXI,12985.30000000,12984.60000000,0.70000000,Darwinex
2017-10-13 16:48:29.249917656,SPA35,10244.40000000,10240.60000000,3.80000000,Darwinex
2017-10-13 16:48:29.249917750,USDCHF,0.97139000,0.97132000,0.00007000,Darwinex
2017-10-13 16:48:29.249917750,GBPUSD,1.33210000,1.33206000,0.00004000,Darwinex
2017-10-13 16:48:29.249917750,EURUSD,1.18664000,1.18662000,0.00002000,Darwinex
2017-10-13 16:48:29.249917750,USDJPY,111.74500000,111.74000000,0.00500000,Darwinex
2017-10-13 16:48:29.249917750,USDCAD,1.24720000,1.24714000,0.00006000,Darwinex
2017-10-13 16:48:29.249917750,AUDUSD,0.78943000,0.78937000,0.00006000,Darwinex
2017-10-13 16:48:29.249917750,EURGBP,0.89084000,0.89077000,0.00007000,Darwinex
2017-10-13 16:48:29.249917750,EURAUD,1.50323000,1.50314000,0.00009000,Darwinex
